1;5.877471754111438e-39;
2;5.877471754111438e-39;
3;5.877471754111438e-39;
4;5.877471754111438e-39;
5;5.877471754111438e-39;
6;5.877471754111438e-39;
7;5.877471754111438e-39;
8;5.877471754111438e-39;
9;5.877471754111438e-39;
10;5.877471754111438e-39;
11;5.877471754111438e-39;
12;5.877471754111438e-39;
13;5.877471754111438e-39;
14;5.877471754111438e-39;
15;5.877471754111438e-39;
16;5.877471754111438e-39;
17;5.877471754111438e-39;
18;5.877471754111438e-39;
19;5.877471754111438e-39;
20;5.877471754111438e-39;
21;5.877471754111438e-39;
22;5.877471754111438e-39;
23;5.877471754111438e-39;
24;5.877471754111438e-39;
25;5.877471754111438e-39;
26;5.877471754111438e-39;
27;5.877471754111438e-39;
28;5.877471754111438e-39;
29;5.877471754111438e-39;
30;5.877471754111438e-39;
31;5.877471754111438e-39;
32;5.877471754111438e-39;
33;5.877471754111438e-39;
34;5.877471754111438e-39;
35;5.877471754111438e-39;
36;5.877471754111438e-39;
37;5.877471754111438e-39;
38;5.877471754111438e-39;
39;5.877471754111438e-39;
40;5.877471754111438e-39;
41;5.877471754111438e-39;
42;5.877471754111438e-39;
43;5.877471754111438e-39;
44;5.877471754111438e-39;
45;5.877471754111438e-39;
46;5.877471754111438e-39;
47;5.877471754111438e-39;
48;5.877471754111438e-39;
49;5.877471754111438e-39;
50;5.877471754111438e-39;
51;5.877471754111438e-39;
52;5.877471754111438e-39;
53;5.877471754111438e-39;
54;5.877471754111438e-39;
55;5.877471754111438e-39;
56;5.877471754111438e-39;
57;5.877471754111438e-39;
58;5.877471754111438e-39;
59;5.877471754111438e-39;
60;5.877471754111438e-39;
61;5.877471754111438e-39;
62;5.877471754111438e-39;
63;5.877471754111438e-39;
64;5.877471754111438e-39;
65;5.877471754111438e-39;
66;5.877471754111438e-39;
67;5.877471754111438e-39;
68;5.877471754111438e-39;
69;5.877471754111438e-39;
70;5.877471754111438e-39;
71;5.877471754111438e-39;
72;5.877471754111438e-39;
73;5.877471754111438e-39;
74;5.877471754111438e-39;
75;5.877471754111438e-39;
76;5.877471754111438e-39;
77;5.877471754111438e-39;
78;5.877471754111438e-39;
79;5.877471754111438e-39;
80;5.877471754111438e-39;
81;5.877471754111438e-39;
82;5.877471754111438e-39;
83;5.877471754111438e-39;
84;5.877471754111438e-39;
85;5.877471754111438e-39;
86;5.877471754111438e-39;
87;5.877471754111438e-39;
88;5.877471754111438e-39;
89;5.877471754111438e-39;
90;5.877471754111438e-39;
91;5.877471754111438e-39;
92;5.877471754111438e-39;
93;5.877471754111438e-39;
94;5.877471754111438e-39;
95;5.877471754111438e-39;
96;5.877471754111438e-39;
97;5.877471754111438e-39;
98;5.877471754111438e-39;
99;5.877471754111438e-39;
100;0.02154858410358429;
101;0.09344416856765747;
102;0.2131628394126892;
103;0.37825995683670044;
104;0.5863686800003052;
105;0.835197925567627;
106;1.1225314140319824;
107;1.446225643157959;
108;1.8042080402374268;
109;2.1944761276245117;
110;2.6150951385498047;
111;3.064197540283203;
112;3.539980411529541;
113;4.040703773498535;
114;4.564691543579102;
115;5.110325813293457;
116;5.676048278808594;
117;6.2603607177734375;
118;6.861817359924316;
119;7.479029655456543;
120;8.110660552978516;
121;8.755428314208984;
122;9.412097930908203;
123;10.079486846923828;
124;10.75645637512207;
125;11.44192123413086;
126;12.134832382202148;
127;12.83419418334961;
128;13.53904914855957;
129;14.248479843139648;
130;14.961610794067383;
131;15.677610397338867;
132;16.395675659179688;
133;17.115055084228516;
134;17.83501434326172;
135;18.55487060546875;
136;19.273967742919922;
137;19.991676330566406;
138;20.707412719726562;
139;21.420608520507812;
140;22.130741119384766;
141;22.837299346923828;
142;23.539817810058594;
143;24.237842559814453;
144;24.930953979492188;
145;25.618755340576172;
146;26.300872802734375;
147;26.97696304321289;
148;27.64669418334961;
149;28.30976104736328;
150;28.965885162353516;
151;29.61479949951172;
152;30.25625991821289;
153;30.89004135131836;
154;31.515941619873047;
155;32.133766174316406;
156;32.74333953857422;
157;33.344505310058594;
158;33.9371337890625;
159;34.521080017089844;
160;35.09624481201172;
161;35.66252136230469;
162;36.219825744628906;
163;36.768089294433594;
164;37.30724334716797;
165;37.83723449707031;
166;38.3580322265625;
167;38.869606018066406;
168;39.37193298339844;
169;39.86500549316406;
170;40.34882354736328;
171;40.823387145996094;
172;41.288719177246094;
173;41.744842529296875;
174;42.19178771972656;
175;42.62959289550781;
176;43.05830383300781;
177;43.47795867919922;
178;43.888633728027344;
179;44.290374755859375;
180;44.683250427246094;
181;45.067344665527344;
182;45.442718505859375;
183;45.809471130371094;
184;46.16767120361328;
185;46.51741027832031;
186;46.85877990722656;
187;47.19187927246094;
188;47.516807556152344;
189;47.83366394042969;
190;48.142547607421875;
191;48.443565368652344;
192;48.73682403564453;
193;49.022438049316406;
194;49.300514221191406;
195;49.5711669921875;
196;49.834503173828125;
197;50.09065246582031;
198;50.3397216796875;
199;50.581825256347656;
200;50.81708526611328;
201;51.045616149902344;
202;51.267547607421875;
203;51.48298645019531;
204;51.692054748535156;
205;51.894866943359375;
206;52.091552734375;
207;52.2822265625;
208;52.467002868652344;
209;52.64600372314453;
210;52.81934356689453;
211;52.98713684082031;
212;53.149513244628906;
213;53.30657196044922;
214;53.45844268798828;
215;53.60523223876953;
216;53.74705505371094;
217;53.88401794433594;
218;54.01624298095703;
219;54.143829345703125;
220;54.26689910888672;
221;54.38554382324219;
222;54.49988555908203;
223;54.610015869140625;
224;54.71604919433594;
225;54.818084716796875;
